abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle,age,sex,race,hispanic,degree,partyid,relig,relactiv,rincom06,z.age,female,white,black,otherrace,collegeed,protestant,catholic,atheist,z.partyid,z.relactiv,z.rincom06,prochoice,se_prochoice
0,0,0,1,0,1,0,38,2,1,0,2,2,1,0,5,-0.31623988,1,1,0,0,0,1,0,0,-0.170971092,-0.419133599,-0.83646076,-0.729203642,0.323631624
0,0,0,1,0,0,0,29,1,1,0,1,5,1,2,14,-0.574684313,0,1,0,0,0,1,0,0,0.608580724,0.008557205,-0.093500182,-1.102688074,0.377283687
0,1,0,1,0,0,0,75,1,1,0,1,1,2,3,NA,0.746253901,0,1,0,0,0,0,1,0,-0.430821698,0.222402607,NA,-0.689739486,0.316600417
0,1,1,1,0,1,0,45,2,1,0,1,4,4,0,18,-0.115227543,1,1,0,0,0,0,0,1,0.348730119,-0.419133599,0.236704519,-0.132540911,0.157111797
1,1,1,1,1,1,1,44,2,1,0,1,4,1,0,9,-0.143943591,1,1,0,0,0,1,0,0,0.348730119,-0.419133599,-0.506256059,0.962057214,0.573059215
0,1,1,1,0,1,0,85,1,1,0,1,2,2,0,NA,1.033414382,0,1,0,0,0,0,1,0,-0.170971092,-0.419133599,NA,-0.132540911,0.157111797
1,1,1,1,1,1,1,66,1,1,0,4,3,1,3,25,0.487809468,0,1,0,0,1,1,0,0,0.088879513,0.222402607,0.814562746,0.962057214,0.573059215
0,1,0,1,0,0,0,66,2,1,0,1,3,1,NA,NA,0.487809468,1,1,0,0,0,1,0,0,0.088879513,NA,NA,-0.689739486,0.316600417
0,1,0,1,0,1,0,65,2,1,0,1,2,1,1,13,0.45909342,1,1,0,0,0,1,0,0,-0.170971092,-0.205288197,-0.176051357,-0.438298029,0.256542133
1,1,1,1,0,1,0,56,1,1,0,0,4,11,2,17,0.200648986,0,1,0,0,0,0,0,0,0.348730119,0.008557205,0.154153344,0.008152161,0.127769447
0,1,0,1,0,1,0,56,1,1,0,1,6,1,3,NA,0.200648986,0,1,0,0,0,1,0,0,0.868431329,0.222402607,NA,-0.438298029,0.256542133
0,1,0,1,0,1,0,34,1,1,0,0,2,1,0,NA,-0.431104072,0,1,0,0,0,1,0,0,-0.170971092,-0.419133599,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,55,1,2,0,1,0,1,2,8,0.171932938,0,0,1,0,0,1,0,0,-0.690672303,0.008557205,-0.588807234,0.962057214,0.573059215
1,1,1,1,1,1,1,52,1,1,0,3,3,4,0,19,0.085784794,0,1,0,0,1,0,0,1,0.088879513,-0.419133599,0.319255694,0.962057214,0.573059215
1,1,1,1,1,1,1,23,1,1,0,1,2,4,0,NA,-0.746980602,0,1,0,0,0,0,0,1,-0.170971092,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,33,1,1,0,1,6,1,5,18,-0.459820121,0,1,0,0,0,1,0,0,0.868431329,0.650093411,0.236704519,0.962057214,0.573059215
0,1,0,1,0,0,0,28,1,1,0,3,4,2,2,13,-0.603400361,0,1,0,0,1,0,1,0,0.348730119,0.008557205,-0.176051357,-0.689739486,0.316600417
1,1,0,1,0,1,0,33,1,1,0,1,4,4,0,19,-0.459820121,0,1,0,0,0,0,0,1,0.348730119,-0.419133599,0.319255694,-0.139170572,0.159109936
0,1,0,0,0,0,0,68,1,1,0,1,6,1,3,NA,0.545241564,0,1,0,0,0,1,0,0,0.868431329,0.222402607,NA,-1.08150412,0.374214945
1,1,1,1,1,1,1,44,1,1,1,1,2,4,0,16,-0.143943591,0,1,0,0,0,0,0,1,-0.170971092,-0.419133599,0.071602168,0.962057214,0.573059215
0,0,0,1,0,0,0,74,2,1,0,0,6,1,4,NA,0.717537853,1,1,0,0,0,1,0,0,0.868431329,0.436248009,NA,-1.102688074,0.377283687
1,1,1,1,1,1,1,55,2,1,0,3,2,1,3,17,0.171932938,1,1,0,0,1,1,0,0,-0.170971092,0.222402607,0.154153344,0.962057214,0.573059215
0,1,0,1,0,1,0,67,1,1,0,1,6,1,0,18,0.516525516,0,1,0,0,0,1,0,0,0.868431329,-0.419133599,0.236704519,-0.438298029,0.256542133
0,1,1,1,0,1,0,59,2,1,0,4,2,2,4,20,0.286797131,1,1,0,0,1,0,1,0,-0.170971092,0.436248009,0.40180687,-0.132540911,0.157111797
1,1,1,1,1,1,1,55,2,2,0,1,1,1,0,12,0.171932938,1,0,1,0,0,1,0,0,-0.430821698,-0.419133599,-0.258602533,0.962057214,0.573059215
0,1,0,1,0,1,0,45,2,2,0,0,2,2,0,NA,-0.115227543,1,0,1,0,0,0,1,0,-0.170971092,-0.419133599,NA,-0.438298029,0.256542133
0,0,0,0,0,0,0,27,2,1,0,1,6,1,5,14,-0.632116409,1,1,0,0,0,1,0,0,0.868431329,0.650093411,-0.093500182,-1.716551686,0.515365984
0,1,0,1,0,1,0,34,2,1,0,0,3,2,0,9,-0.431104072,1,1,0,0,0,0,1,0,0.088879513,-0.419133599,-0.506256059,-0.438298029,0.256542133
0,1,1,1,0,1,1,61,1,2,0,1,2,4,0,NA,0.344229227,0,0,1,0,0,0,0,1,-0.170971092,-0.419133599,NA,0.070614948,0.130746381
1,1,0,1,0,1,0,30,2,2,0,3,0,1,7,18,-0.545968265,1,0,1,0,1,1,0,0,-0.690672303,1.077784214,0.236704519,-0.139170572,0.159109936
0,1,0,1,0,1,0,56,1,2,0,1,0,1,2,NA,0.200648986,0,0,1,0,0,1,0,0,-0.690672303,0.008557205,NA,-0.438298029,0.256542133
0,1,0,1,0,1,0,58,1,1,0,1,6,1,2,19,0.258081083,0,1,0,0,0,1,0,0,0.868431329,0.008557205,0.319255694,-0.438298029,0.256542133
1,1,1,1,1,1,1,38,2,1,0,1,3,11,0,5,-0.31623988,1,1,0,0,0,0,0,0,0.088879513,-0.419133599,-0.83646076,0.962057214,0.573059215
0,1,0,1,0,0,0,26,2,2,0,1,1,2,2,2,-0.660832458,1,0,1,0,0,0,1,0,-0.430821698,0.008557205,-1.084114286,-0.689739486,0.316600417
0,0,0,1,0,1,1,71,2,1,1,1,5,2,0,NA,0.631389708,1,1,0,0,0,0,1,0,0.608580724,-0.419133599,NA,-0.130357586,0.156458793
0,0,0,1,0,0,0,44,1,2,0,0,0,1,0,12,-0.143943591,0,0,1,0,0,1,0,0,-0.690672303,-0.419133599,-0.258602533,-1.102688074,0.377283687
0,1,0,1,0,1,0,35,2,2,0,3,1,2,3,13,-0.402388024,1,0,1,0,1,0,1,0,-0.430821698,0.222402607,-0.176051357,-0.438298029,0.256542133
0,1,0,1,0,1,0,38,2,2,0,4,0,1,7,18,-0.31623988,1,0,1,0,1,1,0,0,-0.690672303,1.077784214,0.236704519,-0.438298029,0.256542133
0,0,0,0,0,0,0,84,1,1,0,1,NA,2,8,NA,1.004698334,0,1,0,0,0,0,1,0,NA,1.291629616,NA,-1.716551686,0.515365984
0,1,0,1,0,1,0,26,1,1,0,1,4,2,0,11,-0.660832458,0,1,0,0,0,0,1,0,0.348730119,-0.419133599,-0.341153708,-0.438298029,0.256542133
0,0,0,0,0,0,0,52,2,1,0,1,6,1,4,13,0.085784794,1,1,0,0,0,1,0,0,0.868431329,0.436248009,-0.176051357,-1.716551686,0.515365984
0,1,0,1,0,1,0,59,1,2,0,1,0,2,9,NA,0.286797131,0,0,1,0,0,0,1,0,-0.690672303,1.505475018,NA,-0.438298029,0.256542133
0,1,1,1,0,1,0,54,1,1,0,1,2,1,0,NA,0.14321689,0,1,0,0,0,1,0,0,-0.170971092,-0.419133599,NA,-0.132540911,0.157111797
1,1,1,1,1,1,1,44,2,1,0,1,6,1,1,22,-0.143943591,1,1,0,0,0,1,0,0,0.868431329,-0.205288197,0.56690922,0.962057214,0.573059215
0,1,1,1,1,1,1,67,2,1,1,0,3,2,4,NA,0.516525516,1,1,0,0,0,0,1,0,0.088879513,0.436248009,NA,0.250984039,0.173132724
1,1,1,1,1,1,1,63,2,1,0,1,2,2,0,11,0.401661323,1,1,0,0,0,0,1,0,-0.170971092,-0.419133599,-0.341153708,0.962057214,0.573059215
0,1,0,1,0,1,0,29,2,1,0,3,5,1,5,17,-0.574684313,1,1,0,0,1,1,0,0,0.608580724,0.650093411,0.154153344,-0.438298029,0.256542133
0,0,0,1,0,0,0,60,1,1,0,4,5,1,5,18,0.315513179,0,1,0,0,1,1,0,0,0.608580724,0.650093411,0.236704519,-1.102688074,0.377283687
1,1,1,1,1,1,1,20,1,1,1,1,5,1,1,4,-0.833128746,0,1,0,0,0,1,0,0,0.608580724,-0.205288197,-0.919011935,0.962057214,0.573059215
0,1,0,0,0,0,0,53,2,1,1,1,3,2,0,NA,0.114500842,1,1,0,0,0,0,1,0,0.088879513,-0.419133599,NA,-1.08150412,0.374214945
1,1,1,1,1,1,1,19,2,1,0,1,2,1,0,3,-0.861844794,1,1,0,0,0,1,0,0,-0.170971092,-0.419133599,-1.001563111,0.962057214,0.573059215
1,1,1,1,1,1,1,33,1,1,1,1,1,1,0,NA,-0.459820121,0,1,0,0,0,1,0,0,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,75,1,1,0,0,3,1,0,10,0.746253901,0,1,0,0,0,1,0,0,0.088879513,-0.419133599,-0.423704883,-0.438298029,0.256542133
0,0,0,1,0,1,0,32,2,1,1,0,4,1,5,NA,-0.488536169,1,1,0,0,0,1,0,0,0.348730119,0.650093411,NA,-0.729203642,0.323631624
1,1,1,1,1,1,1,70,2,1,0,4,2,1,6,NA,0.60267366,1,1,0,0,1,1,0,0,-0.170971092,0.863938813,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,45,1,1,1,0,2,1,3,19,-0.115227543,0,1,0,0,0,1,0,0,-0.170971092,0.222402607,0.319255694,-0.438298029,0.256542133
0,1,0,1,0,0,0,33,2,1,1,0,3,4,0,NA,-0.459820121,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,NA,-0.689739486,0.316600417
0,1,0,1,0,0,0,80,1,1,1,0,2,2,3,NA,0.889834141,0,1,0,0,0,0,1,0,-0.170971092,0.222402607,NA,-0.689739486,0.316600417
0,0,0,0,0,0,0,53,1,1,0,1,4,3,3,20,0.114500842,0,1,0,0,0,0,0,0,0.348730119,0.222402607,0.40180687,-1.716551686,0.515365984
0,0,0,0,0,0,0,42,2,1,1,2,3,11,7,NA,-0.201375687,1,1,0,0,0,0,0,0,0.088879513,1.077784214,NA,-1.716551686,0.515365984
0,0,0,0,0,0,0,54,1,1,0,1,6,1,2,22,0.14321689,0,1,0,0,0,1,0,0,0.868431329,0.008557205,0.56690922,-1.716551686,0.515365984
1,1,1,1,1,1,1,28,2,3,1,1,3,4,0,NA,-0.603400361,1,0,0,1,0,0,0,1,0.088879513,-0.419133599,NA,0.962057214,0.573059215
0,0,0,1,0,0,0,37,2,1,1,3,1,2,1,NA,-0.344955928,1,1,0,0,1,0,1,0,-0.430821698,-0.205288197,NA,-1.102688074,0.377283687
1,1,1,1,1,1,1,18,1,1,1,1,5,1,0,NA,-0.890560843,0,1,0,0,0,1,0,0,0.608580724,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,43,1,3,1,0,3,2,0,21,-0.172659639,0,0,0,1,0,0,1,0,0.088879513,-0.419133599,0.484358045,0.962057214,0.573059215
0,0,0,1,0,1,0,39,1,3,1,1,NA,2,4,25,-0.287523832,0,0,0,1,0,0,1,0,NA,0.436248009,0.814562746,-0.729203642,0.323631624
0,0,0,0,0,0,0,22,1,3,1,0,1,2,3,1,-0.77569665,0,0,0,1,0,0,1,0,-0.430821698,0.222402607,-1.166665461,-1.716551686,0.515365984
0,0,0,1,0,0,0,35,2,3,1,1,3,2,0,5,-0.402388024,1,0,0,1,0,0,1,0,0.088879513,-0.419133599,-0.83646076,-1.102688074,0.377283687
0,0,0,1,0,1,0,25,2,1,NA,1,3,1,2,18,-0.689548506,1,1,0,0,0,1,0,0,0.088879513,0.008557205,0.236704519,-0.729203642,0.323631624
0,0,0,0,0,0,0,70,2,1,1,0,3,2,4,NA,0.60267366,1,1,0,0,0,0,1,0,0.088879513,0.436248009,NA,-1.716551686,0.515365984
1,1,1,1,1,1,0,59,2,2,0,1,0,1,5,2,0.286797131,1,0,1,0,0,1,0,0,-0.690672303,0.650093411,-1.084114286,0.158220972,0.144443559
1,1,1,1,1,1,1,30,1,1,1,3,5,1,2,NA,-0.545968265,0,1,0,0,1,1,0,0,0.608580724,0.008557205,NA,0.962057214,0.573059215
0,1,0,1,0,0,0,35,2,1,0,2,6,1,6,15,-0.402388024,1,1,0,0,0,1,0,0,0.868431329,0.863938813,-0.010949007,-0.689739486,0.316600417
0,1,0,0,0,1,0,78,2,1,1,4,0,2,7,NA,0.832402045,1,1,0,0,1,0,1,0,-0.690672303,1.077784214,NA,-0.713619115,0.320917619
1,1,1,1,1,1,1,41,2,1,0,4,3,6,2,19,-0.230091736,1,1,0,0,1,0,0,0,0.088879513,0.008557205,0.319255694,0.962057214,0.573059215
1,1,1,1,1,1,1,53,1,1,0,2,5,11,2,19,0.114500842,0,1,0,0,0,0,0,0,0.608580724,0.008557205,0.319255694,0.962057214,0.573059215
1,1,1,1,1,1,1,74,2,1,0,4,6,1,4,NA,0.717537853,1,1,0,0,1,1,0,0,0.868431329,0.436248009,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,46,2,1,0,1,1,1,2,NA,-0.086511495,1,1,0,0,0,1,0,0,-0.430821698,0.008557205,NA,0.962057214,0.573059215
0,0,0,0,0,0,0,61,2,3,1,1,5,11,5,14,0.344229227,1,0,0,1,0,0,0,0,0.608580724,0.650093411,-0.093500182,-1.716551686,0.515365984
1,1,1,1,1,1,1,48,1,1,1,1,3,4,2,18,-0.029079399,0,1,0,0,0,0,0,1,0.088879513,0.008557205,0.236704519,0.962057214,0.573059215
0,0,0,1,0,1,0,21,1,3,1,1,0,2,4,2,-0.804412698,0,0,0,1,0,0,1,0,-0.690672303,0.436248009,-1.084114286,-0.729203642,0.323631624
1,1,1,1,1,1,1,77,2,1,0,3,2,6,2,NA,0.803685997,1,1,0,0,1,0,0,0,-0.170971092,0.008557205,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,32,1,1,0,1,3,4,0,12,-0.488536169,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,-0.258602533,0.962057214,0.573059215
0,0,0,0,0,1,0,19,2,1,1,0,2,6,0,NA,-0.861844794,1,1,0,0,0,0,0,0,-0.170971092,-0.419133599,NA,-1.136585879,0.382354647
1,1,1,1,1,1,1,29,2,1,1,4,1,2,5,20,-0.574684313,1,1,0,0,1,0,1,0,-0.430821698,0.650093411,0.40180687,0.962057214,0.573059215
0,1,0,1,0,1,0,60,1,1,0,1,6,1,0,14,0.315513179,0,1,0,0,0,1,0,0,0.868431329,-0.419133599,-0.093500182,-0.438298029,0.256542133
0,0,0,1,0,1,0,34,2,3,1,1,2,1,0,NA,-0.431104072,1,0,0,1,0,1,0,0,-0.170971092,-0.419133599,NA,-0.729203642,0.323631624
1,1,1,1,1,1,1,57,2,1,0,4,0,4,0,18,0.229365034,1,1,0,0,1,0,0,1,-0.690672303,-0.419133599,0.236704519,0.962057214,0.573059215
1,1,1,1,1,1,1,24,2,1,1,3,1,2,0,NA,-0.718264554,1,1,0,0,1,0,1,0,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,31,1,1,1,2,3,2,0,18,-0.517252217,0,1,0,0,0,0,1,0,0.088879513,-0.419133599,0.236704519,-0.438298029,0.256542133
0,1,0,1,0,1,0,63,2,1,0,1,1,1,0,NA,0.401661323,1,1,0,0,0,1,0,0,-0.430821698,-0.419133599,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,61,2,1,0,1,3,1,0,13,0.344229227,1,1,0,0,0,1,0,0,0.088879513,-0.419133599,-0.176051357,0.962057214,0.573059215
0,0,0,0,0,0,0,70,2,3,1,0,1,1,6,NA,0.60267366,1,0,0,1,0,1,0,0,-0.430821698,0.863938813,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,43,2,3,1,3,5,11,2,21,-0.172659639,1,0,0,1,1,0,0,0,0.608580724,0.008557205,0.484358045,0.962057214,0.573059215
1,1,1,1,1,1,1,58,1,1,0,4,2,4,0,14,0.258081083,0,1,0,0,1,0,0,1,-0.170971092,-0.419133599,-0.093500182,0.962057214,0.573059215
1,1,1,1,1,1,1,24,1,3,1,3,NA,4,0,11,-0.718264554,0,0,0,1,1,0,0,1,NA,-0.419133599,-0.341153708,0.962057214,0.573059215
1,0,0,1,0,1,0,26,1,2,0,1,1,1,3,17,-0.660832458,0,0,1,0,0,1,0,0,-0.430821698,0.222402607,0.154153344,-0.244152889,0.193054187
1,1,1,1,1,1,1,53,2,1,0,1,6,1,2,14,0.114500842,1,1,0,0,0,1,0,0,0.868431329,0.008557205,-0.093500182,0.962057214,0.573059215
1,1,1,1,1,1,1,38,2,1,0,1,3,11,0,18,-0.31623988,1,1,0,0,0,0,0,0,0.088879513,-0.419133599,0.236704519,0.962057214,0.573059215
0,1,0,1,0,1,0,61,2,2,0,1,1,1,4,9,0.344229227,1,0,1,0,0,1,0,0,-0.430821698,0.436248009,-0.506256059,-0.438298029,0.256542133
0,0,0,1,0,0,0,65,1,1,0,1,3,2,2,15,0.45909342,0,1,0,0,0,0,1,0,0.088879513,0.008557205,-0.010949007,-1.102688074,0.377283687
1,1,0,1,0,1,1,48,1,1,0,1,2,1,0,18,-0.029079399,0,1,0,0,0,1,0,0,-0.170971092,-0.419133599,0.236704519,0.066098061,0.130265451
1,1,1,1,1,1,1,32,1,2,0,0,4,2,0,20,-0.488536169,0,0,1,0,0,0,1,0,0.348730119,-0.419133599,0.40180687,0.962057214,0.573059215
1,1,1,1,1,1,1,38,2,1,1,0,3,4,0,NA,-0.31623988,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,61,1,1,0,2,3,4,0,15,0.344229227,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,-0.010949007,-0.438298029,0.256542133
0,1,1,1,1,0,1,48,1,2,0,1,0,1,1,15,-0.029079399,0,0,1,0,0,1,0,0,-0.690672303,-0.205288197,-0.010949007,0.174015317,0.148026913
0,0,0,0,0,1,0,29,1,1,1,1,5,11,3,NA,-0.574684313,0,1,0,0,0,0,0,0,0.608580724,0.222402607,NA,-1.136585879,0.382354647
0,0,0,0,0,0,0,63,2,1,0,1,5,1,0,NA,0.401661323,1,1,0,0,0,1,0,0,0.608580724,-0.419133599,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,23,2,1,0,1,4,5,1,2,-0.746980602,1,1,0,0,0,0,0,0,0.348730119,-0.205288197,-1.084114286,0.962057214,0.573059215
1,1,1,1,1,1,1,67,2,1,1,1,0,11,2,15,0.516525516,1,1,0,0,0,0,0,0,-0.690672303,0.008557205,-0.010949007,0.962057214,0.573059215
0,1,1,1,0,1,0,28,1,1,1,0,3,2,2,NA,-0.603400361,0,1,0,0,0,0,1,0,0.088879513,0.008557205,NA,-0.132540911,0.157111797
0,1,0,1,0,0,0,22,1,1,1,1,4,11,0,NA,-0.77569665,0,1,0,0,0,0,0,0,0.348730119,-0.419133599,NA,-0.689739486,0.316600417
1,1,1,1,1,1,1,43,2,3,1,0,1,2,2,NA,-0.172659639,1,0,0,1,0,0,1,0,-0.430821698,0.008557205,NA,0.962057214,0.573059215
0,1,0,1,1,1,0,43,1,1,1,1,1,11,6,19,-0.172659639,0,1,0,0,0,0,0,0,-0.430821698,0.863938813,0.319255694,-0.111693461,0.150989598
0,0,0,1,0,1,0,39,1,1,1,1,3,4,0,13,-0.287523832,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,-0.176051357,-0.729203642,0.323631624
0,0,0,0,0,0,0,29,1,3,1,0,3,4,0,11,-0.574684313,0,0,0,1,0,0,0,1,0.088879513,-0.419133599,-0.341153708,-1.716551686,0.515365984
0,0,0,0,0,0,0,70,2,3,1,1,1,2,3,NA,0.60267366,1,0,0,1,0,0,1,0,-0.430821698,0.222402607,NA,-1.716551686,0.515365984
0,1,0,1,0,1,0,59,1,1,1,1,3,2,1,NA,0.286797131,0,1,0,0,0,0,1,0,0.088879513,-0.205288197,NA,-0.438298029,0.256542133
0,1,1,1,1,1,1,NA,2,1,0,3,1,9,0,NA,NA,1,1,0,0,1,0,0,0,-0.430821698,-0.419133599,NA,0.250984039,0.173132724
0,1,0,1,0,1,0,67,2,1,0,1,4,1,4,NA,0.516525516,1,1,0,0,0,1,0,0,0.348730119,0.436248009,NA,-0.438298029,0.256542133
1,1,1,1,0,1,1,27,1,1,1,2,0,2,0,16,-0.632116409,0,1,0,0,0,0,1,0,-0.690672303,-0.419133599,0.071602168,0.219128625,0.161146865
1,1,1,1,1,1,1,62,1,1,0,3,1,1,1,22,0.372945275,0,1,0,0,1,1,0,0,-0.430821698,-0.205288197,0.56690922,0.962057214,0.573059215
0,0,0,0,0,0,0,35,2,1,0,1,6,1,7,14,-0.402388024,1,1,0,0,0,1,0,0,0.868431329,1.077784214,-0.093500182,-1.716551686,0.515365984
1,1,1,1,1,1,1,42,2,2,0,1,0,1,0,13,-0.201375687,1,0,1,0,0,1,0,0,-0.690672303,-0.419133599,-0.176051357,0.962057214,0.573059215
1,1,1,1,1,1,1,26,1,3,1,4,2,4,1,7,-0.660832458,0,0,0,1,1,0,0,1,-0.170971092,-0.205288197,-0.671358409,0.962057214,0.573059215
0,1,0,0,0,1,0,76,1,3,0,0,0,2,2,NA,0.774969949,0,0,0,1,0,0,1,0,-0.690672303,0.008557205,NA,-0.713619115,0.320917619
0,0,0,0,0,0,0,66,2,1,1,0,3,2,0,NA,0.487809468,1,1,0,0,0,0,1,0,0.088879513,-0.419133599,NA,-1.716551686,0.515365984
1,1,1,1,0,0,0,37,2,3,1,1,3,2,3,NA,-0.344955928,1,0,0,1,0,0,1,0,0.088879513,0.222402607,NA,-0.043400268,0.133917584
1,1,1,1,1,1,1,24,1,1,1,0,3,1,0,NA,-0.718264554,0,1,0,0,0,1,0,0,0.088879513,-0.419133599,NA,0.962057214,0.573059215
0,1,1,1,1,1,0,30,2,1,1,3,3,2,0,6,-0.545968265,1,1,0,0,1,0,1,0,0.088879513,-0.419133599,-0.753909585,0.026786788,0.127635481
0,0,0,0,0,0,0,41,2,1,1,0,2,2,7,NA,-0.230091736,1,1,0,0,0,0,1,0,-0.170971092,1.077784214,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,57,1,3,0,1,1,4,0,NA,0.229365034,0,0,0,1,0,0,0,1,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,41,2,1,0,0,3,1,2,16,-0.230091736,1,1,0,0,0,1,0,0,0.088879513,0.008557205,0.071602168,-0.438298029,0.256542133
0,1,0,1,0,1,0,27,1,1,1,1,1,4,1,15,-0.632116409,0,1,0,0,0,0,0,1,-0.430821698,-0.205288197,-0.010949007,-0.438298029,0.256542133
0,0,0,1,0,0,0,55,2,1,0,0,5,1,0,NA,0.171932938,1,1,0,0,0,1,0,0,0.608580724,-0.419133599,NA,-1.102688074,0.377283687
1,1,1,1,0,1,1,45,1,1,0,4,2,1,1,21,-0.115227543,0,1,0,0,1,1,0,0,-0.170971092,-0.205288197,0.484358045,0.219128625,0.161146865
1,1,1,1,1,1,1,54,1,1,0,3,0,4,2,NA,0.14321689,0,1,0,0,1,0,0,1,-0.690672303,0.008557205,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,88,2,1,0,0,3,4,0,NA,1.119562527,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,63,2,1,0,1,2,4,5,NA,0.401661323,1,1,0,0,0,0,0,1,-0.170971092,0.650093411,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,54,1,1,0,1,4,4,0,19,0.14321689,0,1,0,0,0,0,0,1,0.348730119,-0.419133599,0.319255694,-0.438298029,0.256542133
1,1,1,1,1,1,1,NA,2,3,0,3,3,NA,NA,NA,NA,1,0,0,1,1,NA,NA,NA,0.088879513,NA,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,51,2,1,1,1,2,11,3,16,0.057068746,1,1,0,0,0,0,0,0,-0.170971092,0.222402607,0.071602168,0.962057214,0.573059215
1,1,1,1,1,1,1,48,1,1,0,1,5,2,0,11,-0.029079399,0,1,0,0,0,0,1,0,0.608580724,-0.419133599,-0.341153708,0.962057214,0.573059215
0,1,0,1,1,1,0,70,2,1,0,1,4,11,5,NA,0.60267366,1,1,0,0,0,0,0,0,0.348730119,0.650093411,NA,-0.111693461,0.150989598
1,1,1,1,1,1,1,62,2,1,0,1,4,4,1,25,0.372945275,1,1,0,0,0,0,0,1,0.348730119,-0.205288197,0.814562746,0.962057214,0.573059215
1,1,1,1,1,1,1,54,2,1,0,3,5,1,3,NA,0.14321689,1,1,0,0,1,1,0,0,0.608580724,0.222402607,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,39,2,1,0,3,6,1,7,19,-0.287523832,1,1,0,0,1,1,0,0,0.868431329,1.077784214,0.319255694,-0.438298029,0.256542133
1,1,1,1,1,1,1,33,2,1,0,2,3,1,4,14,-0.459820121,1,1,0,0,0,1,0,0,0.088879513,0.436248009,-0.093500182,0.962057214,0.573059215
1,1,1,1,1,1,1,24,1,3,0,3,3,2,0,NA,-0.718264554,0,0,0,1,1,0,1,0,0.088879513,-0.419133599,NA,0.962057214,0.573059215
0,0,0,0,0,0,0,24,1,1,0,1,6,1,3,10,-0.718264554,0,1,0,0,0,1,0,0,0.868431329,0.222402607,-0.423704883,-1.716551686,0.515365984
0,0,0,0,0,1,0,20,2,1,0,2,2,4,0,4,-0.833128746,1,1,0,0,0,0,0,1,-0.170971092,-0.419133599,-0.919011935,-1.136585879,0.382354647
1,1,1,1,1,1,1,58,1,1,0,0,6,4,0,NA,0.258081083,0,1,0,0,0,0,0,1,0.868431329,-0.419133599,NA,0.962057214,0.573059215
1,1,0,1,1,1,1,79,1,1,0,1,5,1,0,13,0.861118093,0,1,0,0,0,1,0,0,0.608580724,-0.419133599,-0.176051357,0.243179269,0.169995797
1,1,1,1,1,1,1,44,2,1,0,2,3,11,0,17,-0.143943591,1,1,0,0,0,0,0,0,0.088879513,-0.419133599,0.154153344,0.962057214,0.573059215
0,1,0,1,0,1,0,74,1,1,0,1,6,1,4,NA,0.717537853,0,1,0,0,0,1,0,0,0.868431329,0.436248009,NA,-0.438298029,0.256542133
0,1,0,1,0,1,0,68,2,1,0,1,4,1,1,14,0.545241564,1,1,0,0,0,1,0,0,0.348730119,-0.205288197,-0.093500182,-0.438298029,0.256542133
1,1,1,1,1,1,1,47,1,1,0,3,4,4,0,19,-0.057795447,0,1,0,0,1,0,0,1,0.348730119,-0.419133599,0.319255694,0.962057214,0.573059215
0,1,1,1,0,1,1,36,2,3,1,2,2,2,0,9,-0.373671976,1,0,0,1,0,0,1,0,-0.170971092,-0.419133599,-0.506256059,0.070614948,0.130746381
1,1,1,1,1,1,1,33,1,1,0,1,3,4,0,19,-0.459820121,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,0.319255694,0.962057214,0.573059215
1,1,1,1,1,1,1,23,1,3,1,2,2,4,0,11,-0.746980602,0,0,0,1,0,0,0,1,-0.170971092,-0.419133599,-0.341153708,0.962057214,0.573059215
1,1,1,1,1,1,1,40,2,1,0,3,0,4,0,16,-0.258807784,1,1,0,0,1,0,0,1,-0.690672303,-0.419133599,0.071602168,0.962057214,0.573059215
1,1,1,1,1,1,1,29,1,1,0,3,0,4,2,9,-0.574684313,0,1,0,0,1,0,0,1,-0.690672303,0.008557205,-0.506256059,0.962057214,0.573059215
